,id,Indoor/Outdoor,Commercial / Residential,ENERGY STAR Certified,Hardware Included,Package Quantity,Flooring Product Type,Color,Tools Product Type,Included,Voltage (volts),Assembly Required,Features,Wattage (watts),Finish,Shape
63,173396,0.08684967690999781,0.05565294582129875,0.0682622020714577,0.02069295162240189,0.07779919300343731,0.11034978116702716,0.06627476151164904,0.09269630605492535,0.10900840586559915,0.029769488625939065,0.02289947654303629,0.19755444927066226,0.005643227889179549,0.019887355415283584,0.036659778228102916
64,181610,0.026812134182761828,0.09129978387321035,0.04152643039552228,0.03989637961980367,0.07710359094523601,0.09279222451464217,0.08457861136382804,0.055884884423346534,0.1900644405903925,0.1073983921915731,0.021189376589544253,0.024583116122938096,0.02283285897161916,0.085721182218181,0.038316593997404
65,128224,0.063805373106033,0.05033283049582709,0.07713450415606088,0.06159832633858714,0.09650723323242057,0.030265252925782568,0.1119642889167369,0.06105497625269138,0.09634106615394437,0.05281948468746376,0.008380065007370334,0.04236778307696498,0.02642700794675469,0.10905640882030333,0.11194539888305752
66,202870,0.018965386135799844,0.16135003351495245,0.08641265557437464,0.014567545759436924,0.1425876404889265,0.03604933847344659,0.06703765609370832,0.10131783465680212,0.11230324367868184,0.03979701855249869,0.014322006209229226,0.1193912766702162,0.003215926705236082,0.03748559944707655,0.04519683803961617
67,112539,0.0696568178316905,0.09792630712840648,0.03995486043784589,0.08079130224692319,0.11688197363175117,0.034971416225469405,0.05633956858541799,0.07390793670911183,0.09996646273772536,0.0927857021620486,0.04263129605471123,0.10593937739993892,0.019611029291624674,0.021564385975236133,0.047071563582095764
68,127831,0.04391278691065847,0.03181963894366008,0.06999681332578321,0.023006557554660686,0.10452632145027253,0.032884375049099995,0.07153987103966022,0.09653795152065221,0.11795538679490644,0.09993522922093685,0.010951651429250968,0.16544237794204295,0.009180220978721914,0.07713151557693344,0.04517930226275689
69,155609,0.02999320202132955,0.03586039296076202,0.20355240439297437,0.03430560666969141,0.06563303966760144,0.05007160009916071,0.03493661586210194,0.1374135969370901,0.061689293081976244,0.17438656723496884,0.019174605986962648,0.04421030619540884,0.017667953812623084,0.04240913001161444,0.04869568506573164
70,136623,0.23106953046249815,0.04756233116872776,0.03605443622214527,0.043457673478874,0.06014802856688738,0.05517621362292462,0.07453108094796292,0.08489811153801691,0.07313938534271881,0.055375690566808584,0.029264444090758422,0.07203280751965084,0.027463735232296834,0.04960012859803446,0.06022640264169656
71,142106,0.027777202485771642,0.050814588806114766,0.04609179669830706,0.03915772124354284,0.16913918635098177,0.022660532819966477,0.08691693242518804,0.10859227799287595,0.08230925107863646,0.04699379296504841,0.01270850909760893,0.09769314332326925,0.07863351073936717,0.07529678232940307,0.05521477164391454
72,114336,0.013198828523547396,0.05896676036177417,0.09236637773308995,0.02113993449860571,0.1083200555715647,0.08399992272858538,0.10446712419815637,0.11453327825321713,0.0847791079152708,0.08707695283410002,0.014301840052213513,0.08561869868034826,0.011843364817914752,0.028880752703149416,0.09050700112846347
73,114286,0.013928921019163579,0.10364048356263086,0.056884437427551046,0.02982732322036347,0.06390024153420737,0.05042364202373533,0.08141840536270338,0.06559669607693887,0.10571721954085933,0.14455473058832424,0.01489553912187215,0.16018546053870905,0.006171011379930562,0.0492675100417206,0.05358837856129031
74,168144,0.01887006785684136,0.055174357402616656,0.06304615280510796,0.03981244701827255,0.21515222679017154,0.0829268460065038,0.07630735700067338,0.0421489018217446,0.10702915447953051,0.11907516940653971,0.026803060770356553,0.06143524485579052,0.017913614714911208,0.030408434640031137,0.04389696443090686
75,200173,0.027011220038956254,0.06671682057912345,0.09989884108488102,0.022133320012973454,0.11219053559145503,0.027016221292301166,0.1951035660915959,0.03208495251388632,0.10759321074478223,0.07249517735786265,0.026317597497150687,0.059311087750870274,0.011142436500344036,0.0587324473771564,0.08225256556665857
76,219206,0.037292094289598586,0.07707310009907666,0.09527344787379179,0.04685594276315698,0.08069720188713417,0.08186195799047251,0.08212240584145857,0.05422011761656299,0.12165589500668127,0.08496741325577223,0.025007722633118554,0.05394754786248816,0.03706005025433794,0.057710672183701,0.06425443044264806
77,165350,0.024978920225569298,0.04920329272680576,0.08703184939965875,0.05091956689797531,0.050384200982041535,0.06708632109121218,0.0535816662943563,0.1022787958966985,0.11954514368266332,0.1720539313428496,0.04495433371420367,0.0739255933597135,0.032647710059056145,0.034485600574918854,0.036923073752278254
78,102708,0.1358727844513551,0.07414125412779114,0.02634053780946838,0.018627109552367557,0.16125700715330282,0.02690611753359324,0.09347288873981258,0.05828952798133471,0.16058292926497794,0.04727807659869406,0.01908044619109634,0.06995420490509238,0.014740550540399093,0.020653749191041616,0.0728028159596753
79,137057,0.059519680368948065,0.14879023177200196,0.03306071235438562,0.06135119241066288,0.0514500394768404,0.043339239168352306,0.04248968169205369,0.04752856519041308,0.12020921913359049,0.1148419804946257,0.06672689102788652,0.06015402232332863,0.05686436901889224,0.0632345088930636,0.030439666674954343
80,114759,0.039949126973871846,0.03652204527343803,0.06940877888311829,0.037485291664814575,0.1176646433319539,0.03508252856142614,0.09416422014714518,0.05985498506183589,0.12320112515581144,0.05074679160197243,0.015125744336479069,0.18274635765655958,0.007930932277562652,0.045532684999891125,0.08458474407412353
81,167942,0.045202243607157945,0.06911733735235348,0.06519728100727695,0.06816368573359198,0.1207992310620253,0.04907372521659145,0.060122112938383265,0.06283914338961699,0.05534316074114829,0.12321635950347366,0.07491786852254377,0.06196141562499875,0.0635292656564689,0.04496361963008079,0.035553550014285944
82,187572,0.05686168497373418,0.028076654577274415,0.02960677699104376,0.08081262134276593,0.1526276885303526,0.042587099000704155,0.07916983728275728,0.17933772669977557,0.045391372673892004,0.05851345685842128,0.02957083837388911,0.1152641178559143,0.010078410922338004,0.02726925393222388,0.06483245998490966
83,208609,0.07183246114958493,0.0829817633920227,0.09913521123217266,0.07398931988425622,0.0482474686750811,0.01865061243553618,0.023181010717502202,0.16497027526043326,0.0421717187106403,0.12891481334471025,0.07852964623532852,0.06429826519437502,0.024588566973350306,0.06401515810329704,0.014493708691712353
84,149653,0.012043227776393522,0.047848132854810294,0.12219033970197951,0.06939790538302977,0.09932041351931258,0.07132888125743662,0.08961339795695666,0.1686590854060712,0.07339560378743624,0.05092106476567131,0.006130999842694957,0.08832856461899435,0.011903045973181418,0.024581742066579714,0.06433759508945051
85,208700,0.02262667550945591,0.1090796922354286,0.05398104830499191,0.017071909437258743,0.09719279070230444,0.06722813288358628,0.05067317641224981,0.16195817035296653,0.07676973713257292,0.04050233307006387,0.04792728482110198,0.04641377250249556,0.16050222003667308,0.0181025593133109,0.029970497285537866
86,174823,0.05791853439627049,0.04574114775276458,0.045198580867020374,0.0874734305136286,0.10033341131734984,0.03964620805346423,0.03622863367671873,0.1966169002427834,0.09573908507441282,0.09667089431737133,0.013465316148897092,0.06683348370308784,0.022939067284979194,0.044918656074227854,0.050276650577024004
87,117704,0.032968243470789804,0.08199305970006927,0.05992398708980307,0.06115107928527227,0.11598390569256627,0.07389537274385981,0.03626234871932942,0.09769795054369539,0.09247189949779328,0.139666540664777,0.03295784284083343,0.09659341913897593,0.013113129878823987,0.02301481555141069,0.042306405181995514
88,176516,0.07136110670242797,0.12085219763733943,0.046418367933055954,0.03192414083385599,0.07152210669142389,0.062092543136627744,0.0389912800256203,0.10998765829175897,0.10014738072008549,0.13383365973998806,0.022469953515439667,0.09031826813603022,0.02738800791577938,0.038497720801788364,0.034195607918780915
89,223140,0.030813609989049036,0.1077620312787855,0.08138939776487085,0.05428724450621627,0.1103762511878053,0.03375411630690972,0.09538483251762304,0.08224328562436117,0.08564327338348539,0.0658552643647681,0.025579285702483245,0.06305213472383664,0.0467908453793871,0.04983753633486419,0.0672308909355558
90,179939,0.034298840444481164,0.08252328566128801,0.0727182369708812,0.030929047881150907,0.1340696227587749,0.02964668447989324,0.08355782933348285,0.09699279387764266,0.20035676395811422,0.055916358411203106,0.009804213980845253,0.04544194010692235,0.003310779774880889,0.031857364572665914,0.08857623778777222
91,218972,0.05337138079346058,0.0546731616792877,0.044802668381843595,0.11904142337777378,0.0383089152691949,0.12659373251826234,0.041207108956245096,0.0508875820141645,0.14009332278594477,0.04326497611429617,0.06972320128587506,0.07099386290763497,0.03957604891542387,0.07905079687496648,0.02841181812562537
92,190329,0.04417484489362539,0.04877366694150794,0.06101462259146259,0.18426416795910602,0.09032616006016073,0.016251922188694676,0.0744867478744305,0.05257484825695916,0.06537162450190029,0.09445322481250067,0.00692908736409296,0.1519205157448587,0.003764485036295159,0.05972885510318413,0.04596522667121971
93,206156,0.04410692093229893,0.06449680390409204,0.029405775844876775,0.08247987134652225,0.09190334941943773,0.07829226932399465,0.03533506944482236,0.13975421295920798,0.0681626809844032,0.057934927912055255,0.060904179606807225,0.10137526988070436,0.04882467017895004,0.06587252537019528,0.03115147289163282
94,178411,0.013888585270291208,0.06702490925015578,0.07425273002802879,0.04562944579556934,0.061714777945814106,0.03335459251918918,0.13131027756436572,0.06491593148944023,0.1019090624351845,0.11941944715304025,0.041407997863470596,0.042143204247509745,0.044867312265385796,0.08029998178506144,0.07786174438749192
95,149923,0.040945061030758734,0.07084065342586335,0.05037292951757824,0.012967762344548552,0.1360871770955453,0.06627271884181943,0.09565334174476578,0.05883630129279891,0.13354499092325195,0.05764411644214122,0.012027531021432347,0.1707481588962669,0.003803711920471281,0.029044810309431898,0.061210735193324664
96,169482,0.02334020631308852,0.09014539264516987,0.0783797203219255,0.041657643069205164,0.056675819437748104,0.04405847192074644,0.062702603570052,0.12457604342184857,0.03629261297078529,0.1358164914596774,0.12583654770292815,0.043570191958493217,0.06016757887025569,0.04329407883850372,0.03348659749957206
97,175582,0.02310017653936557,0.0765151518930149,0.07543459333516997,0.060526209123043,0.08265563052783159,0.059651228937967635,0.06446387181351951,0.03790328951032974,0.1008425996906687,0.17050264953445676,0.025295408067580825,0.07879841862029353,0.023031470393595665,0.06224063381515055,0.05903866819801441
